"Name","Confidence","ID","Creator"
"Student",56.429069519043,216,"TheVentury"
"Crowd",56.2278709411621,216,"TheVentury"
"Girl",55.1279411315918,216,"TheVentury"
"Landscape",99.9618988037109,217,"TheVentury"
"Nature",99.9618988037109,217,"TheVentury"
"Outdoors",99.9618988037109,217,"TheVentury"
"Panoramic",99.9192504882812,217,"TheVentury"
"Scenery",99.9192504882812,217,"TheVentury"
"Metropolis",99.1298599243164,217,"TheVentury"
"City",99.1298599243164,217,"TheVentury"
"Urban",99.1298599243164,217,"TheVentury"
"Downtown",95.5677642822266,217,"TheVentury"
"Aerial View",95.1372375488281,217,"TheVentury"
"Rubber Eraser",57.553279876709,218,"TheVentury"
"Person",99.3609237670898,220,"TheVentury"
"Clothing",95.4714508056641,220,"TheVentury"
"Face",88.9907302856445,220,"TheVentury"
"People",80.1772003173828,220,"TheVentury"
"Indoors",75.9202728271484,220,"TheVentury"
"Shop",73.1548309326172,220,"TheVentury"
"Shirt",68.4373092651367,220,"TheVentury"
"Hair",67.9567718505859,220,"TheVentury"
"Lab",67.0144729614258,220,"TheVentury"
"School",63.1529273986816,220,"TheVentury"
"Flight",97.1375503540039,221,"TheVentury"
"Transportation",97.1375503540039,221,"TheVentury"
"Vehicle",97.1375503540039,221,"TheVentury"
"Aircraft",97.1375503540039,221,"TheVentury"
"Nature",96.8575057983398,221,"TheVentury"
"Outdoors",96.6138687133789,221,"TheVentury"
"Azure Sky",89.2455139160156,221,"TheVentury"
"Sky",89.2455139160156,221,"TheVentury"
"Adventure",85.370475769043,221,"TheVentury"
"Airliner",79.1732864379883,221,"TheVentury"
"Person",98.9593200683594,222,"TheVentury"
"Human",98.9593200683594,222,"TheVentury"
"Sitting",86.5382461547852,222,"TheVentury"
"Crowd",83.213005065918,222,"TheVentury"
"Dating",78.4761734008789,222,"TheVentury"
"People",73.5251770019531,222,"TheVentury"
"Interview",70.6006851196289,222,"TheVentury"
"Indoors",68.8937530517578,222,"TheVentury"
"Room",65.8285827636719,222,"TheVentury"
"Person",99.4965667724609,223,"TheVentury"
"Night Life",99.0910415649414,223,"TheVentury"
"Lighting",98.6598358154297,223,"TheVentury"
"Club",83.5384292602539,223,"TheVentury"
"Night Club",78.7858276367188,223,"TheVentury"
"Crowd",75.8720016479492,223,"TheVentury"
"Stage",66.0397262573242,223,"TheVentury"
"Disco",61.2332458496094,223,"TheVentury"
"People",60.603931427002,223,"TheVentury"
"Bazaar",55.2629318237305,223,"TheVentury"
"Monitor",97.9058837890625,224,"TheVentury"
"Display",97.9058837890625,224,"TheVentury"
"Screen",97.9058837890625,224,"TheVentury"
"Electronics",97.9058837890625,224,"TheVentury"
"LCD Screen",87.4231338500977,224,"TheVentury"
"Lighting",72.7445297241211,224,"TheVentury"
"Text",55.5882377624512,224,"TheVentury"
"Person",99.7926330566406,225,"TheVentury"
"Collage",98.8834762573242,225,"TheVentury"
"Poster",98.8834762573242,225,"TheVentury"
"Advertisement",98.8834762573242,225,"TheVentury"
"Head",93.0667419433594,225,"TheVentury"
"Monitor",92.6364898681641,225,"TheVentury"
"Screen",92.6364898681641,225,"TheVentury"
"Electronics",92.6364898681641,225,"TheVentury"
"TV",66.0398864746094,225,"TheVentury"
"Face",58.6579895019531,225,"TheVentury"
"Clothing",97.6631011962891,226,"TheVentury"
"White Board",95.4037628173828,226,"TheVentury"
"Person",93.9442672729492,226,"TheVentury"
"Face",85.650390625,226,"TheVentury"
"Coat",77.3262329101562,226,"TheVentury"
"Indoors",76.9613723754883,226,"TheVentury"
"Room",73.3636169433594,226,"TheVentury"
"Blazer",72.6149978637695,226,"TheVentury"
"Jacket",72.6149978637695,226,"TheVentury"
"Housing",67.7307510375977,226,"TheVentury"
"Person",99.8985214233398,227,"TheVentury"
"People",95.5717086791992,227,"TheVentury"
"Crowd",94.7665252685547,227,"TheVentury"
"Indoors",89.2727584838867,227,"TheVentury"
"Room",85.7518157958984,227,"TheVentury"
"Pants",79.4613265991211,227,"TheVentury"
"Musician",64.1093673706055,227,"TheVentury"
"Team",61.4262771606445,227,"TheVentury"
"Suit",56.8709831237793,227,"TheVentury"
"Music Band",55.8792419433594,227,"TheVentury"
"Phone",99.91162109375,228,"TheVentury"
"Electronics",99.91162109375,228,"TheVentury"
"Mobile Phone",99.9086990356445,228,"TheVentury"
"Cell Phone",99.9086990356445,228,"TheVentury"
"Iphone",92.4989166259766,228,"TheVentury"
"Person",99.0285720825195,229,"TheVentury"
"Clothing",97.5808715820312,229,"TheVentury"
"Dating",83.3761291503906,229,"TheVentury"
"Evening Dress",78.5397109985352,229,"TheVentury"
"Fashion",78.5397109985352,229,"TheVentury"
"Female",69.1461334228516,229,"TheVentury"
"People",65.8213119506836,229,"TheVentury"
"Man",61.6574935913086,229,"TheVentury"
"Woman",58.6623039245605,229,"TheVentury"
"Home Decor",58.5820846557617,229,"TheVentury"
"Monitor",97.9058837890625,230,"TheVentury"
"Display",97.9058837890625,230,"TheVentury"
"Screen",97.9058837890625,230,"TheVentury"
"Electronics",97.9058837890625,230,"TheVentury"
"LCD Screen",87.4231338500977,230,"TheVentury"
"Lighting",72.7445297241211,230,"TheVentury"
"Text",55.5882377624512,230,"TheVentury"
"Person",98.7402725219727,231,"TheVentury"
"Human",98.7402725219727,231,"TheVentury"
"Computer",84.7774353027344,231,"TheVentury"
"Electronics",84.7774353027344,231,"TheVentury"
"Hand",58.0572929382324,231,"TheVentury"
"Arm",55.6250267028809,231,"TheVentury"
"High Rise",99.8555068969727,232,"TheVentury"
"City",99.8555068969727,232,"TheVentury"
"Urban",99.8555068969727,232,"TheVentury"
"Building",99.8555068969727,232,"TheVentury"
"Panoramic",98.1281890869141,232,"TheVentury"
"Landscape",98.1281890869141,232,"TheVentury"
"Scenery",98.1281890869141,232,"TheVentury"
"Architecture",96.8300399780273,232,"TheVentury"
"Metropolis",89.3842697143555,232,"TheVentury"
"Skyscraper",86.2051086425781,232,"TheVentury"
"Computer",99.4702377319336,233,"TheVentury"
"Electronics",99.4702377319336,233,"TheVentury"
"Tablet Computer",98.3260192871094,233,"TheVentury"
"Text",69.8613128662109,233,"TheVentury"
"Driving License",60.3852806091309,233,"TheVentury"
"Document",60.3852806091309,233,"TheVentury"
"License",60.3852806091309,233,"TheVentury"
"Surface Computer",58.4687423706055,233,"TheVentury"
"Utility Pole",91.124870300293,234,"TheVentury"
"Tool",72.7553100585938,234,"TheVentury"
"Text",72.1790084838867,234,"TheVentury"
"Metropolis",98.2285690307617,235,"TheVentury"
"City",98.2285690307617,235,"TheVentury"
"Urban",98.2285690307617,235,"TheVentury"
"Building",98.2285690307617,235,"TheVentury"
"Nature",93.2747421264648,235,"TheVentury"
"Water",90.8933029174805,235,"TheVentury"
"Outdoors",90.1616744995117,235,"TheVentury"
"Lighting",88.9893493652344,235,"TheVentury"
"Light",86.9439010620117,235,"TheVentury"
"Downtown",70.6977691650391,235,"TheVentury"
"Electronics",76.3752670288086,236,"TheVentury"
"Wiring",73.0761032104492,236,"TheVentury"
"Robot",68.3329772949219,236,"TheVentury"
"Machine",66.7683029174805,236,"TheVentury"
"Computer",63.8363151550293,236,"TheVentury"
"Motor",57.8598823547363,236,"TheVentury"
"Hardware",57.2171936035156,236,"TheVentury"
"Person",98.0014266967773,237,"TheVentury"
"Female",77.9914703369141,237,"TheVentury"
"Student",70.4026565551758,237,"TheVentury"
"Dating",66.1311569213867,237,"TheVentury"
"Face",64.2172775268555,237,"TheVentury"
"Girl",60.7196655273438,237,"TheVentury"
"Woman",60.40966796875,237,"TheVentury"
"Worker",59.9143867492676,237,"TheVentury"
"Standing",59.1432952880859,237,"TheVentury"
"Interview",58.1472854614258,237,"TheVentury"
"Person",99.8617248535156,238,"TheVentury"
"Room",99.2295761108398,238,"TheVentury"
"Indoors",99.2295761108398,238,"TheVentury"
"Meeting Room",95.7597579956055,238,"TheVentury"
"Crowd",89.1618118286133,238,"TheVentury"
"Classroom",78.6577377319336,238,"TheVentury"
"Audience",76.2263717651367,238,"TheVentury"
"Office",68.1853561401367,238,"TheVentury"
"Lecture",65.5750732421875,238,"TheVentury"
"Speech",65.5750732421875,238,"TheVentury"
"Face",99.8640289306641,239,"ImpactHub"
"Person",99.8640289306641,239,"ImpactHub"
"Human",99.8640289306641,239,"ImpactHub"
"Head",90.7453842163086,239,"ImpactHub"
"Smile",84.9566879272461,239,"ImpactHub"
"Man",70.5446243286133,239,"ImpactHub"
"Dimples",69.4531478881836,239,"ImpactHub"
"Female",63.7002029418945,239,"ImpactHub"
"Jaw",55.2087593078613,239,"ImpactHub"
"Clothing",99.9816513061523,240,"ImpactHub"
"Apparel",99.9816513061523,240,"ImpactHub"
"Shirt",99.9679336547852,240,"ImpactHub"
"Person",99.3937530517578,240,"ImpactHub"
"Dress Shirt",97.0333938598633,240,"ImpactHub"
"Face",90.8442535400391,240,"ImpactHub"
"Man",79.072395324707,240,"ImpactHub"
"People",60.8519668579102,240,"ImpactHub"
"Pants",55.8996353149414,240,"ImpactHub"
"Dating",55.174976348877,240,"ImpactHub"
"Clothing",99.9816513061523,241,"ImpactHub"
"Apparel",99.9816513061523,241,"ImpactHub"
"Shirt",99.9679336547852,241,"ImpactHub"
"Person",99.3937530517578,241,"ImpactHub"
"Dress Shirt",97.0333938598633,241,"ImpactHub"
"Face",90.8442535400391,241,"ImpactHub"
"Man",79.072395324707,241,"ImpactHub"
"People",60.8519668579102,241,"ImpactHub"
"Pants",55.8996353149414,241,"ImpactHub"
"Dating",55.174976348877,241,"ImpactHub"
"Hand",99.6020889282227,242,"ImpactHub"
"Skin",99.5264053344727,242,"ImpactHub"
"Finger",93.6792068481445,242,"ImpactHub"
"Wrist",93.6113357543945,242,"ImpactHub"
"Person",91.0325012207031,242,"ImpactHub"
"Human",91.0325012207031,242,"ImpactHub"
"Doll",98.7553024291992,243,"ImpactHub"
"Toy",98.7553024291992,243,"ImpactHub"
"Person",79.0922927856445,243,"ImpactHub"
"Human",79.0922927856445,243,"ImpactHub"
"Figurine",58.8290214538574,243,"ImpactHub"
"Blackboard",98.41796875,244,"ImpactHub"
"Text",60.1553192138672,244,"ImpactHub"
"Text",94.8467254638672,245,"ImpactHub"
"Word",86.0125198364258,245,"ImpactHub"
"Number",66.5130004882812,245,"ImpactHub"
"Symbol",66.5130004882812,245,"ImpactHub"
"Plant",64.6040420532227,245,"ImpactHub"
"Vase",61.3024749755859,245,"ImpactHub"
"Jar",61.3024749755859,245,"ImpactHub"
"Potted Plant",59.4432792663574,245,"ImpactHub"
"Face",57.1179046630859,245,"ImpactHub"
"Statue",99.9010848999023,246,"ImpactHub"
"Sculpture",99.9010848999023,246,"ImpactHub"
"Art",99.9010848999023,246,"ImpactHub"
"Figurine",63.2598190307617,246,"ImpactHub"
"Person",99.6504058837891,247,"ImpactHub"
"Interior Design",97.8724136352539,247,"ImpactHub"
"Indoors",97.8724136352539,247,"ImpactHub"
"Audience",92.4744186401367,247,"ImpactHub"
"Crowd",92.4744186401367,247,"ImpactHub"
"People",81.3010101318359,247,"ImpactHub"
"Party",79.3338088989258,247,"ImpactHub"
"Face",77.1458435058594,247,"ImpactHub"
"Leisure Activities",73.5645523071289,247,"ImpactHub"
"Room",65.3072814941406,247,"ImpactHub"
"Person",99.6898574829102,248,"ImpactHub"
"Clothing",98.9781494140625,248,"ImpactHub"
"Pants",92.1043395996094,248,"ImpactHub"
"Yard",89.8287200927734,248,"ImpactHub"
"People",88.7724838256836,248,"ImpactHub"
"Face",86.4917373657227,248,"ImpactHub"
"Dress",86.1531219482422,248,"ImpactHub"
"Vegetation",85.7243576049805,248,"ImpactHub"
"Tree",84.7197875976562,248,"ImpactHub"
"Meal",80.7327194213867,248,"ImpactHub"
"Person",99.6187515258789,249,"ImpactHub"
"Restaurant",97.6777496337891,249,"ImpactHub"
"Interior Design",91.8984069824219,249,"ImpactHub"
"Indoors",91.8984069824219,249,"ImpactHub"
"Table",91.5783843994141,249,"ImpactHub"
"Furniture",91.5783843994141,249,"ImpactHub"
"Food Court",83.1936187744141,249,"ImpactHub"
"Workshop",78.112548828125,249,"ImpactHub"
"Dining Table",75.9084548950195,249,"ImpactHub"
"Laptop",75.3554306030273,249,"ImpactHub"
"Face",98.8365097045898,250,"ImpactHub"
"Person",98.8365097045898,250,"ImpactHub"
"Smile",93.1482315063477,250,"ImpactHub"
"People",92.1541290283203,250,"ImpactHub"
"Female",90.2056579589844,250,"ImpactHub"
"Clothing",88.5882797241211,250,"ImpactHub"
"Girl",77.1378860473633,250,"ImpactHub"
"Photography",71.0048980712891,250,"ImpactHub"
"Portrait",68.7301635742188,250,"ImpactHub"
"Woman",67.8290710449219,250,"ImpactHub"
"Cardboard",80.3731994628906,251,"ImpactHub"
"Box",73.0601272583008,251,"ImpactHub"
"Carton",72.4009323120117,251,"ImpactHub"
"Text",59.2402877807617,251,"ImpactHub"
"Package Delivery",55.1556968688965,251,"ImpactHub"
"Furniture",55.1485137939453,251,"ImpactHub"
"Outdoors",55.044921875,251,"ImpactHub"
"Computer",99.5215301513672,252,"ImpactHub"
"Electronics",99.5215301513672,252,"ImpactHub"
"Person",99.0550994873047,252,"ImpactHub"
"Human",99.0550994873047,252,"ImpactHub"
"Tablet Computer",97.9162902832031,252,"ImpactHub"
"LCD Screen",66.9326248168945,252,"ImpactHub"
"Screen",66.9326248168945,252,"ImpactHub"
"Monitor",66.9326248168945,252,"ImpactHub"
"Display",66.9326248168945,252,"ImpactHub"
"Face",99.0467834472656,253,"ImpactHub"
"Person",99.0467834472656,253,"ImpactHub"
"Clothing",97.032600402832,253,"ImpactHub"
"Man",91.9224853515625,253,"ImpactHub"
"Scarf",77.2280960083008,253,"ImpactHub"
"Plant",67.0623550415039,253,"ImpactHub"
"Photography",64.115608215332,253,"ImpactHub"
"Portrait",64.0300521850586,253,"ImpactHub"
"Selfie",61.5171279907227,253,"ImpactHub"
"Dating",58.8339004516602,253,"ImpactHub"
"Person",98.9169616699219,254,"ImpactHub"
"Pc",96.5653533935547,254,"ImpactHub"
"Computer",96.5653533935547,254,"ImpactHub"
"Electronics",96.5653533935547,254,"ImpactHub"
"Laptop",94.4508972167969,254,"ImpactHub"
"Female",91.972053527832,254,"ImpactHub"
"Face",74.4703063964844,254,"ImpactHub"
"Woman",71.5739669799805,254,"ImpactHub"
"Furniture",70.9845809936523,254,"ImpactHub"
"Girl",70.3602523803711,254,"ImpactHub"
"Clothing",99.8274841308594,255,"ImpactHub"
"Apparel",99.8274841308594,255,"ImpactHub"
"Person",99.6890335083008,255,"ImpactHub"
"Coat",97.3989562988281,255,"ImpactHub"
"Flare",81.6451416015625,255,"ImpactHub"
"Light",81.6451416015625,255,"ImpactHub"
"Crowd",73.8556365966797,255,"ImpactHub"
"Sunlight",65.7790832519531,255,"ImpactHub"
"Raincoat",59.6593170166016,255,"ImpactHub"
"People",58.9349060058594,255,"ImpactHub"
"Light",76.3801498413086,256,"ImpactHub"
"Bottle",59.5889282226562,256,"ImpactHub"
"Juice",99.9450454711914,257,"ImpactHub"
"Beverage",99.9450454711914,257,"ImpactHub"
"Orange Juice",99.3005599975586,257,"ImpactHub"
"Plant",85.1951904296875,257,"ImpactHub"
"Burger",76.5274887084961,257,"ImpactHub"
"Citrus Fruit",68.2184753417969,257,"ImpactHub"
"Fruit",68.2184753417969,257,"ImpactHub"
"Glass",62.1452827453613,257,"ImpactHub"
"Grapefruit",61.5982666015625,257,"ImpactHub"
"Orange",57.5665435791016,257,"ImpactHub"
"Tabletop",99.7140350341797,258,"ImpactHub"
"Furniture",99.7140350341797,258,"ImpactHub"
"Restaurant",99.1966094970703,258,"ImpactHub"
"Person",99.0064697265625,258,"ImpactHub"
"Chair",98.3355255126953,258,"ImpactHub"
"Cafeteria",93.8687057495117,258,"ImpactHub"
"Cafe",89.3805389404297,258,"ImpactHub"
"Crowd",83.1057739257812,258,"ImpactHub"
"Indoors",78.9994430541992,258,"ImpactHub"
"Room",71.867317199707,258,"ImpactHub"
"Person",99.7928848266602,259,"ImpactHub"
"Room",96.5698318481445,259,"ImpactHub"
"Indoors",96.5698318481445,259,"ImpactHub"
"Furniture",94.2456436157227,259,"ImpactHub"
"Table",91.0790710449219,259,"ImpactHub"
"Dining Table",87.1647644042969,259,"ImpactHub"
"Crowd",86.2386245727539,259,"ImpactHub"
"Tablecloth",81.3358459472656,259,"ImpactHub"
"Classroom",78.4550323486328,259,"ImpactHub"
"Restaurant",78.0296478271484,259,"ImpactHub"
"Person",99.8393783569336,260,"ImpactHub"
"Shoe",98.5601119995117,260,"ImpactHub"
"Clothing",98.5601119995117,260,"ImpactHub"
"People",88.0507659912109,260,"ImpactHub"
"Outdoors",77.8407363891602,260,"ImpactHub"
"Transportation",73.4451599121094,260,"ImpactHub"
"Vehicle",73.2748184204102,260,"ImpactHub"
"Sport",72.1006469726562,260,"ImpactHub"
"Water",70.6970443725586,260,"ImpactHub"
"Family",65.1835021972656,260,"ImpactHub"
"Person",99.7936325073242,261,"ImpactHub"
"Classroom",93.2390289306641,261,"ImpactHub"
"Room",93.2390289306641,261,"ImpactHub"
"Indoors",93.2390289306641,261,"ImpactHub"
"School",93.2390289306641,261,"ImpactHub"
"Clothing",87.04052734375,261,"ImpactHub"
"Crowd",82.322021484375,261,"ImpactHub"
"Pants",78.8418960571289,261,"ImpactHub"
"Sitting",78.0338439941406,261,"ImpactHub"
"Audience",73.9493789672852,261,"ImpactHub"
"Passport",98.459114074707,262,"ImpactHub"
"Text",98.459114074707,262,"ImpactHub"
"Id Cards",98.459114074707,262,"ImpactHub"
"Document",98.459114074707,262,"ImpactHub"
"Architecture",70.8274765014648,262,"ImpactHub"
"Building",70.8274765014648,262,"ImpactHub"
"Tower",62.0901641845703,262,"ImpactHub"
"Plot",56.055534362793,262,"ImpactHub"
"Arm",95.0583038330078,263,"ImpactHub"
"Person",87.2153396606445,263,"ImpactHub"
"Skin",86.4507293701172,263,"ImpactHub"
"Face",84.8743362426758,263,"ImpactHub"
"White Board",83.0931625366211,263,"ImpactHub"
"Text",78.7342071533203,263,"ImpactHub"
"Hand",74.6685943603516,263,"ImpactHub"
"Photography",70.0690536499023,263,"ImpactHub"
"Clothing",69.7529678344727,263,"ImpactHub"
"Wrist",68.4291458129883,263,"ImpactHub"
"Teacher",99.9927597045898,264,"ImpactHub"
"Person",99.9927597045898,264,"ImpactHub"
"Human",99.9927597045898,264,"ImpactHub"
"Furniture",78.004020690918,264,"ImpactHub"
"Room",76.3392028808594,264,"ImpactHub"
"Indoors",76.3392028808594,264,"ImpactHub"
"Wood",59.7399635314941,264,"ImpactHub"
"Person",99.5942306518555,265,"ImpactHub"
"Human",99.5942306518555,265,"ImpactHub"
"Bicycle",99.3070602416992,265,"ImpactHub"
"Bike",99.3070602416992,265,"ImpactHub"
"Transportation",99.3070602416992,265,"ImpactHub"
"Vehicle",99.3070602416992,265,"ImpactHub"
"People",83.5078201293945,265,"ImpactHub"
"Family",58.948902130127,265,"ImpactHub"
"Motorcycle",55.2770576477051,265,"ImpactHub"
"Person",98.6808090209961,266,"ImpactHub"
"Human",98.6808090209961,266,"ImpactHub"
"Female",91.0309906005859,266,"ImpactHub"
"Face",88.3996276855469,266,"ImpactHub"
"Clothing",86.5418395996094,266,"ImpactHub"
"Woman",74.1890411376953,266,"ImpactHub"
"Man",69.0873565673828,266,"ImpactHub"
"Girl",63.7254638671875,266,"ImpactHub"
"Photography",63.3251876831055,266,"ImpactHub"
"Portrait",63.0699005126953,266,"ImpactHub"
"Person",98.9169616699219,267,"ImpactHub"
"Pc",96.5653533935547,267,"ImpactHub"
"Computer",96.5653533935547,267,"ImpactHub"
"Electronics",96.5653533935547,267,"ImpactHub"
"Laptop",94.4508972167969,267,"ImpactHub"
"Female",91.972053527832,267,"ImpactHub"
"Face",74.4703063964844,267,"ImpactHub"
"Woman",71.5739669799805,267,"ImpactHub"
"Furniture",70.9845809936523,267,"ImpactHub"
"Girl",70.3602523803711,267,"ImpactHub"
"Face",99.2486953735352,268,"ImpactHub"
"Person",99.2486953735352,268,"ImpactHub"
"Clothing",92.8175277709961,268,"ImpactHub"
"Female",85.6635360717773,268,"ImpactHub"
"Smile",78.2501907348633,268,"ImpactHub"
"Portrait",74.7421646118164,268,"ImpactHub"
"Photography",74.7421646118164,268,"ImpactHub"
"Skin",69.2099533081055,268,"ImpactHub"
"Sleeve",69.1556854248047,268,"ImpactHub"
"Woman",66.3548126220703,268,"ImpactHub"
"Text",73.997444152832,269,"ImpactHub"
"Logo",67.4143676757812,269,"ImpactHub"
"Trademark",67.4143676757812,269,"ImpactHub"
"Symbol",67.4143676757812,269,"ImpactHub"
"Face",58.5302696228027,269,"ImpactHub"
"Paper",55.5587501525879,269,"ImpactHub"
"Text",90.7771377563477,270,"ImpactHub"
"Graphics",90.5696105957031,270,"ImpactHub"
"Art",90.5696105957031,270,"ImpactHub"
"Logo",79.3347320556641,270,"ImpactHub"
"Trademark",79.3347320556641,270,"ImpactHub"
"Symbol",79.3347320556641,270,"ImpactHub"
"Poster",63.7145729064941,270,"ImpactHub"
"Advertisement",63.7145729064941,270,"ImpactHub"
"Light",61.1852378845215,270,"ImpactHub"
"Person",99.746337890625,271,"ImpactHub"
"Human",99.746337890625,271,"ImpactHub"
"People",98.8099822998047,271,"ImpactHub"
"Family",98.1684341430664,271,"ImpactHub"
"Face",94.3363952636719,271,"ImpactHub"
"Portrait",66.9811630249023,271,"ImpactHub"
"Photography",66.9811630249023,271,"ImpactHub"
"Photo",66.9811630249023,271,"ImpactHub"
"Legend of Zelda",77.7323760986328,272,"ImpactHub"
"Book",61.413013458252,272,"ImpactHub"
"Outdoors",58.6426124572754,272,"ImpactHub"
"Novel",57.9842491149902,272,"ImpactHub"
"Text",57.6695899963379,272,"ImpactHub"
"Person",99.7585220336914,273,"ImpactHub"
"Human",99.7585220336914,273,"ImpactHub"
"School",97.5164260864258,273,"ImpactHub"
"People",92.1475448608398,273,"ImpactHub"
"Workshop",76.6613922119141,273,"ImpactHub"
"Classroom",69.9852676391602,273,"ImpactHub"
"Indoors",69.9852676391602,273,"ImpactHub"
"Room",69.9852676391602,273,"ImpactHub"
"Family",57.8296852111816,273,"ImpactHub"
"Person",99.7559814453125,274,"ImpactHub"
"Human",99.7559814453125,274,"ImpactHub"
"Clothing",86.3817901611328,274,"ImpactHub"
"Apparel",86.3817901611328,274,"ImpactHub"
"People",80.9426498413086,274,"ImpactHub"
"Face",79.8897476196289,274,"ImpactHub"
"Crowd",70.1811599731445,274,"ImpactHub"
"Fashion",58.3323287963867,274,"ImpactHub"
"Bag",55.3869247436523,274,"ImpactHub"
"Plant",98.9704895019531,275,"ImpactHub"
"Squash",97.5911026000977,275,"ImpactHub"
"Produce",97.5911026000977,275,"ImpactHub"
"Vegetable",97.5911026000977,275,"ImpactHub"
"Food",97.5911026000977,275,"ImpactHub"
"Zucchini",81.9473342895508,275,"ImpactHub"
"Outdoors",72.4685287475586,275,"ImpactHub"
"Nature",70.1013336181641,275,"ImpactHub"
"Cucumber",68.8860931396484,275,"ImpactHub"
"Clothing",97.1168670654297,276,"ImpactHub"
"Person",95.9975662231445,276,"ImpactHub"
"Face",89.8918075561523,276,"ImpactHub"
"Sleeve",85.6747512817383,276,"ImpactHub"
"Female",75.93408203125,276,"ImpactHub"
"Pants",73.8393020629883,276,"ImpactHub"
"Man",71.4917984008789,276,"ImpactHub"
"People",66.6354446411133,276,"ImpactHub"
"Jeans",62.348014831543,276,"ImpactHub"
"Photography",61.3479766845703,276,"ImpactHub"
"Clothing",99.6352081298828,277,"ImpactHub"
"Person",99.4917144775391,277,"ImpactHub"
"Sleeve",98.8866882324219,277,"ImpactHub"
"Long Sleeve",95.2975845336914,277,"ImpactHub"
"Face",88.2548828125,277,"ImpactHub"
"Female",86.7579803466797,277,"ImpactHub"
"Sweater",83.8034515380859,277,"ImpactHub"
"Man",72.9469604492188,277,"ImpactHub"
"Woman",71.8235931396484,277,"ImpactHub"
"Suit",69.6652679443359,277,"ImpactHub"
"Text",83.0110626220703,278,"ImpactHub"
"Clothing",81.839973449707,278,"ImpactHub"
"Page",68.9540252685547,278,"ImpactHub"
"Home Decor",64.4607162475586,278,"ImpactHub"
"Paper",64.2083587646484,278,"ImpactHub"
"Cone",62.4028625488281,278,"ImpactHub"
"Blazer",59.5154075622559,278,"ImpactHub"
"Coat",59.5154075622559,278,"ImpactHub"
"Jacket",59.5154075622559,278,"ImpactHub"
"Newspaper",57.3153343200684,278,"ImpactHub"
"Face",99.2486953735352,279,"ImpactHub"
"Person",99.2486953735352,279,"ImpactHub"
"Clothing",92.8175277709961,279,"ImpactHub"
"Female",85.6635360717773,279,"ImpactHub"
"Smile",78.2501907348633,279,"ImpactHub"
"Portrait",74.7421646118164,279,"ImpactHub"
"Photography",74.7421646118164,279,"ImpactHub"
"Skin",69.2099533081055,279,"ImpactHub"
"Sleeve",69.1556854248047,279,"ImpactHub"
"Woman",66.3548126220703,279,"ImpactHub"
"Text",73.997444152832,280,"ImpactHub"
"Logo",67.4143676757812,280,"ImpactHub"
"Trademark",67.4143676757812,280,"ImpactHub"
"Symbol",67.4143676757812,280,"ImpactHub"
"Face",58.5302696228027,280,"ImpactHub"
"Paper",55.5587501525879,280,"ImpactHub"
"Person",98.8204040527344,281,"ImpactHub"
"Human",98.8204040527344,281,"ImpactHub"
"Man",90.1728134155273,281,"ImpactHub"
"Face",88.1965560913086,281,"ImpactHub"
"Crowd",65.3162841796875,281,"ImpactHub"
"Portrait",58.4980545043945,281,"ImpactHub"
"Photography",58.4980545043945,281,"ImpactHub"
"Photo",58.4980545043945,281,"ImpactHub"
"Standing",57.97900390625,281,"ImpactHub"
"Performer",55.3622016906738,281,"ImpactHub"
"Vase",99.7629165649414,282,"ImpactHub"
"Jar",99.7629165649414,282,"ImpactHub"
"Pottery",99.7629165649414,282,"ImpactHub"
"Plant",98.74072265625,282,"ImpactHub"
"Potted Plant",98.4532012939453,282,"ImpactHub"
"Person",91.7111663818359,282,"ImpactHub"
"Planter",84.8486251831055,282,"ImpactHub"
"Herbs",82.2253799438477,282,"ImpactHub"
"Parsley",77.9034652709961,282,"ImpactHub"
"Herbal",74.1319198608398,282,"ImpactHub"
"Person",99.126106262207,283,"ImpactHub"
"Human",99.126106262207,283,"ImpactHub"
"Crowd",98.5392150878906,283,"ImpactHub"
"Audience",90.3024444580078,283,"ImpactHub"
"Lecture",83.4041442871094,283,"ImpactHub"
"Speech",83.4041442871094,283,"ImpactHub"
"Press Conference",72.8517608642578,283,"ImpactHub"
"Face",56.0184288024902,283,"ImpactHub"
"Head",55.3961906433105,283,"ImpactHub"
"People",55.2984504699707,283,"ImpactHub"
"Face",99.5158233642578,284,"ImpactHub"
"Person",99.5158233642578,284,"ImpactHub"
"Female",94.6601409912109,284,"ImpactHub"
"Smile",77.1731185913086,284,"ImpactHub"
"Woman",74.3848724365234,284,"ImpactHub"
"Portrait",73.5503997802734,284,"ImpactHub"
"Photography",73.5503997802734,284,"ImpactHub"
"Girl",72.1946182250977,284,"ImpactHub"
"Selfie",61.3153610229492,284,"ImpactHub"
"Hair",60.5499534606934,284,"ImpactHub"
"Label",99.9757766723633,285,"ImpactHub"
"Text",99.9757766723633,285,"ImpactHub"
"Sticker",88.6103744506836,285,"ImpactHub"
"Logo",83.9438323974609,285,"ImpactHub"
"Trademark",83.9438323974609,285,"ImpactHub"
"Symbol",83.9438323974609,285,"ImpactHub"
"Blueberry",98.4479751586914,286,"ImpactHub"
"Plant",98.4479751586914,286,"ImpactHub"
"Fruit",98.4479751586914,286,"ImpactHub"
"Food",98.4479751586914,286,"ImpactHub"
"Home Decor",86.850227355957,286,"ImpactHub"
"Dish",68.4297866821289,286,"ImpactHub"
